reactions	name	reaction	gene reaction rule	subsystem	spontaneous	proteomic evidence (#studies)	references	notes	metatlas
5FLUDPK	Nucleoside-diphosphate kinase (ATP:5-fluorouridine 5-diphosphate)	atp_c + 5fludp_c --> adp_c + 5flutp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	5-fluorouracil metabolism	0
5FLUMPK	Uridylate kinase (ATP:5-fluorouridine 5-monophosphate)	atp_c + 5flump_c --> adp_c + 5fludp_c	CMPK1	5-fluorouracil metabolism	0
5FLURAPT	5-fluorouracil phosphoribosyltransferase	5flura_c + prpp_c --> 5flump_c + ppi_c	UMPS	5-fluorouracil metabolism	0
D5FURADy	"5,6-dihydro-5-fluorouracil:NADP + 5-oxidoreductase"	5flura_c + nadph_c + h_c --> 56dh5flura_c + nadp_c	DPYD	5-fluorouracil metabolism	0
L2HGDHx	L-2-hydroxyglutarate dehydrogenase	akg_c + h_c + nadh_c --> 2hglut__L_c + nad_c	LDHB or LDHA or PHGDH or MDH1 or MDH2 or (LDHA and LDHB)	"Alanine, aspartate and glutamate metabolism"	0	LDHA (22);LDHB (22);MDH1 (16);PHGDH (2)	pubmed:27813142;pubmed:31473074
CRNtuNa	Transport of L-carnitine via sodium symport	crn_e + na1_e --> crn_c + na1_c	SLC22A16 or SLC22A4	"Transport, extracellular"	0		pubmed:31701585;pubmed:9051091
D_LACt2	D-lactate transport via proton symport	h_c + lac__D_c <=> h_e + lac__D_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
DGCHOGTHABCte	ATP-binding Cassette (ABC) export of glycochenodeoxycholate with glutathione cotransport	dgchol_c + atp_c + h2o_c + gthrd_c --> adp_c + pi_c + h_c + gthrd_e + dgchol_e	ABCC4	"Transport, extracellular"	0		pubmed:32996603
DGCHOLte	Transport of glycochenodeoxycholate	dgchol_e <=> dgchol_c	SLCO1A2	"Transport, extracellular"	0				MAR00219
DHEASABCte	ATP-binding Cassette (ABC) export of dehydroepiandrosterone 3-sulfate	atp_c + h2o_c + dheas_c --> adp_c + pi_c + h_c + dheas_e	ABCC4 or ABCG2	"Transport, extracellular"	0		pubmed:32996603		MAR09877
DHEASte	Transport of dehydroepiandrosterone 3-sulfate	dheas_e <=> dheas_c	SLCO1A2 or SLCO2B1	"Transport, extracellular"	0				MAR06249
DLAC_ACACtex	D-lactate/Acetoacetate exchange	acac_e + lac__D_c <=> acac_c + lac__D_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
DLAC_ACtex	D-lactate/Acetate exchange	ac_e + lac__D_c <=> ac_c + lac__D_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
DLAC_BUTtex	D-lactate/Butyrate exchange	but_e + lac__D_c <=> but_c + lac__D_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
DLAC_GLYCLTtex	D-lactate/Glycolate exchange	glyclt_e + lac__D_c <=> glyclt_c + lac__D_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
DLAC_PPAtex	D-lactate/Propanoate exchange	lac__D_c + ppa_e <=> lac__D_e + ppa_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
DLEUtec	Transport of D-leucine	leu__D_c <=> leu__D_e	SLC43A1	"Transport, extracellular"	0		pubmed:6109287
DOPAGTHABCte	ATP-binding Cassette (ABC) export of 5-S-glutathionyl-L-dopa	5sgthdopa__L_c + atp_c + h2o_c --> 5sgthdopa__L_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
DPAMGTHABCte	ATP-binding Cassette (ABC) export of 5-S-glutathionyl-L-dopamine	5sgthdpam__L_c + atp_c + h2o_c --> 5sgthdpam__L_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
E217BGLCRABCte	ATP-binding Cassette (ABC) export of 17beta-estradiol 17-O-(beta-D-glucuronate)	atp_c + h2o_c + e217obglcur_c --> adp_c + pi_c + h_c + e217obglcur_e	ABCC1 or ABCC4 or ABCG2	"Transport, extracellular"	0		pubmed:32996603
E217BGLCRte	Transport of 17beta-estradiol 17-O-(beta-D-glucuronate)	e217obglcur_e <=> e217obglcur_c	SLCO1A2	"Transport, extracellular"	0
ERGOTHtuNa	Transport of Ergothioneine	ergoth_e + na1_e --> ergoth_c + na1_c	SLC22A16 or SLC22A4	"Transport, extracellular"	0		pubmed:10491340;pubmed:15795384
ESTRONESte	Transport of estrone 3-sulfate	estrones_e <=> estrones_c	SLCO1A2 or SLCO2B1	"Transport, extracellular"	0				MAR06248
GCHOGTHABCte	ATP-binding Cassette (ABC) export of glycocholate with glutathione cotransport	gchola_c + atp_c + h2o_c + gthrd_c --> adp_c + pi_c + h_c + gthrd_e + gchola_e	ABCC4	"Transport, extracellular"	0		pubmed:32996603
GCHOLAte	Transport of glycocholate	gchola_e <=> gchola_c	SLCO1A2	"Transport, extracellular"	0				MAR01354
GDCHOGTHABCte	ATP-binding Cassette (ABC) export of glycodeoxycholate with glutathione cotransport	gdchac_c + atp_c + h2o_c + gthrd_c --> adp_c + pi_c + h_c + gthrd_e + gdchac_e	ABCC4	"Transport, extracellular"	0		pubmed:32996603
GDCHOLAte	Transport of glycodeoxycholate	gdchac_e <=> gdchac_c	SLCO1A2	"Transport, extracellular"	0				MAR09189
GLCNte	Transport of D-Gluconate	glcn_c --> glcn_e	PANX1	"Transport, extracellular"	0
GLNNaHtex	L-glutamine Na-dependent symport	gln__L_e + h_c + na1_e --> gln__L_c + h_e + na1_c		"Transport, extracellular"	0		pubmed:6144310;pubmed:7372663;pubmed:7915653
GLUte	Efflux of glutamate via facilited diffusion	glu__L_c --> glu__L_e	SLC22A7 or LRRC8A or PANX1 or VDAC1	"Transport, extracellular"	0	LRRC8A (1)
GLYALANaEx	Glycine/L-alanine Na-dependent exchange (Gly in)	na1_e + ala__L_c + gly_e --> na1_c + ala__L_e + gly_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0		pubmed:7055559		MAR05587
GLYBNatex	Transport of betaine via sodium symport	glyb_e + na1_e --> glyb_c + na1_c	SLC22A4	"Transport, extracellular"	0
GLYCLTt2	Glycolate transport via proton symport	glyclt_c + h_c <=> glyclt_e + h_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
GTHNOABCte	ATP-binding Cassette (ABC) export of S-nitrosoglutathione	atp_c + gthno_c + h2o_c --> adp_c + gthno_e + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16023102;pubmed:16364236;pubmed:17710652;pubmed:27156251
GTHOXABCte	ATP-binding Cassette (ABC) export of oxidized glutathione	atp_c + gthox_c + h2o_c --> adp_c + gthox_e + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652;pubmed:20498365;pubmed:5773294
GUDCHOGTHABCte	ATP-binding Cassette (ABC) export of glycoursodeoxycholate with glutathione cotransport	gudchola_c + atp_c + h2o_c + gthrd_c --> adp_c + pi_c + h_c + gthrd_e + gudchola_e	ABCC4	"Transport, extracellular"	0		pubmed:32996603
GUDCHOLAte	Transport of glycoursodeoxycholate	gudchola_e <=> gudchola_c	SLCO1A2	"Transport, extracellular"	0
H_2Clt	H( + )/Cl(-) exchange transporter	2.0 cl_c + h_e --> 2.0 cl_e + h_c	CLCN2 or CLCN3 or CLCN4 or CLCN5 or (CLCN3 and CLCN4)	"Transport, extracellular"	0	CLCN3 (6)
H2O2t	Transport of hydrogen peroxide	h2o2_c <=> h2o2_e		"Transport, extracellular"	0	AQP1 (18);AQP3 (5)	pubmed:36643550;pubmed:34929164
H2SUCCt	Transport of succinate via proton symport	2.0 h_c + succ_c <=> 2.0 h_e + succ_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:32946811
HCO3_Cltex	Bicarbonate transport (Cl-/HCO3- exchange)	cl_e + hco3_c <=> cl_c + hco3_e	SLC4A1 or SLC4A2	"Transport, extracellular"	0	SLC4A1 (19);SLC4A2 (2)	pubmed:19540949;pubmed:34669510;pubmed:19556
It	Transport of iodide	i_c <=> i_e	PANX1 or LRRC8A or CLCN2 or CLIC4 or CLIC1	"Transport, extracellular"	0			"CTFR is an ATP-gated channel for chloride that consumes ATP in its gating cycle (pubmed:23284076). Since stoichiometry is not clear, CTFR is simplified to just chloride transport w/o ATP consumption."
KCC2t	K + -Cl- cotransport (NH4 + )	cl_c + nh4_c --> cl_e + nh4_e	SLC12A4 or SLC12A7 or SLC12A6	"Transport, extracellular"	0	SLC12A6(10);SLC12A7(13)	pubmed:12657561;pubmed:1443104
KCCt	K + -Cl- cotransport	cl_c + k_c --> cl_e + k_e	SLC12A4 or SLC12A7 or SLC12A6	"Transport, extracellular"	0	SLC12A6(10);SLC12A7(13)	pubmed:12657561;pubmed:1443104;pubmed:19540949;pubmed:28496185;pubmed:33806028
KDNt	Transport of 3-deoxy-D-glycero-D-galacto-2-nonulosonic acid	kdn_c <=> kdn_e		"Transport, extracellular"	0
KHtex	K + /H + exchange	h_e + k_c --> h_c + k_e	SLC9A6 or SLC9A7	"Transport, extracellular"	0
Kt1	Transport of potassium	k_c --> k_e	KCNN4 or KCNAB2 or KCNK5 or PIEZO1 or P2RX1 or P2RX2 or P2RX7 or PANX1 or GRIA1 or TMEM109 or SLC22A4 or VDAC1	"Transport, extracellular"	0	KCNK5 (1);KCNN4 (11);P2RX7 (1)	pubmed:19540949;pubmed:2630804;pubmed:29057326
L_LACt2	L-lactate transport via proton symport	h_c + lac__L_c <=> h_e + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
L2AADPt	Transport of L-2-aminoadipate	L2aadp_e --> L2aadp_c		"Transport, extracellular"	0		pubmed:38300362		MAR09832
LADRNCHRGTHABCte	ATP-binding Cassette (ABC) export of 5-S-Glutathionyl-L-leucoadrenochrome	5sgthleuadrnchrm_c + atp_c + h2o_c --> 5sgthleuadrnchrm_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
LDPAMt	Dopamine transport via uniport	dpam__L_c <=> dpam__L_e	VDAC1	"Transport, extracellular"	0		pubmed:2436624;pubmed:34925607;pubmed:8737076
LDPCHRGTHABCte	ATP-binding Cassette (ABC) export of 5-S-Glutathionyl-L-leucodopachrome	5sgthleudopachr__L_c + atp_c + h2o_c --> 5sgthleudopachr__L_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
LEUALANaEx	L-leucine/L-alanine Na-dependent exchange (Leu-L in)	na1_e + ala__L_c + leu__L_e --> na1_c + ala__L_e + leu__L_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0		pubmed:7055559		MAR05610
LIt	Lithium leak	li1_c <=> li1_e	GRIA1	"Transport, extracellular"	0		pubmed:2630804;pubmed:690597;pubmed:7354809
LLAC_2HBtex	L-lactate/2-hydroxybutyrate exchange	2hb_e + lac__L_c <=> 2hb_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015	Protonated succinate can be transported via monocarboxylate transporter.
LLAC_5OXPROtex	L-lactate/5-oxoproline exchange	5oxpro_e + lac__L_c <=> 5oxpro_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
LLAC_ACACtex	L-lactate/Acetoacetate exchange	acac_e + lac__L_c <=> acac_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
LLAC_ACtex	L-lactate/Acetate exchange	ac_e + lac__L_c <=> ac_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
LLAC_BUTtex	L-lactate/Butyrate exchange	but_e + lac__L_c <=> but_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
LLAC_Cltex	Transport of L-lactate via chlroide anion exchange	lac__L_c + cl_e <=> lac__L_e + cl_c	SLC4A1	"Transport, extracellular"	0		pubmed:942406
LLAC_DLACtex	L-lactate/D-lactate exchange	lac__D_e + lac__L_c <=> lac__D_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
LLAC_GLYCLTtex	L-lactate/Glycolate exchange	glyclt_e + lac__L_c <=> glyclt_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
LLAC_PPAtex	L-lactate/Propanoate exchange	lac__L_c + ppa_e <=> lac__L_e + ppa_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
LLACPHEABCte	ATP-binding Cassette (ABC) export of N-[(S)-lactoyl]-L-phenylalanine	atp_c + h2o_c + lacphe__LL_c --> adp_c + h_c + pi_c + lacphe__LL_e	ABCC5	"Transport, extracellular"	0		pubmed:32996603;pubmed:25964343
LNRPPHRCHRGTHABCte	ATP-binding Cassette (ABC) export of 5-S-Glutathionyl-L-leuconoradrenochrome	5sgthleunrpphrchrm_c + atp_c + h2o_c --> 5sgthleunrpphrchrm_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
LPCSCRt	Lysophosphatidylcholine (LPC) scramblase	lpc_hs_c <=> lpc_hs_e	PLSCR1 or PLSCR4 or ANO6	"Transport, extracellular"	0		pubmed:7076680;pubmed:3997795		MAR01499
MG2tec	Magnesium (II) import	mg2_e --> mg2_c	PIEZO1 or GRIA1 or VDAC1	"Transport, extracellular"	0	PIEZO1 (15)	pubmed:25955826;pubmed:2630804;pubmed:29057326;pubmed:33690597
MTTHIOGMPt	Transport of 6-methylthioguanosine monophosphate	mtthiogmp_c <=> mtthiogmp_e		"Transport, extracellular"	0		pubmed:5806112
MTTHIOIMPt	Transport of 6-Methyl-mercapatopurine	mtthioimp_c <=> mtthioimp_e		"Transport, extracellular"	0		pubmed:5806112
NACCYS_Cltex	Transport of N-acety L-cysteine via anion exchanger	naccys__L_e + cl_c --> naccys__L_c + cl_e	SLC4A1	"Transport, extracellular"	0		pubmed:17544838;pubmed:9490753
NACt	"Transport of nicotinate ribonucleoside	"	nac_c <=> nac_e	SLC22A7	"Transport, extracellular"	0		pubmed:1463467;pubmed:223261;pubmed:32001236	Non-enzymatic/spontaneois cycliczation according to KEGG
NaHtex	Na + /H + exchange	h_c + na1_e --> h_e + na1_c	SLC9A6 or SLC9A7 or SLC9B2	"Transport, extracellular"	0	SLC9A6(4);SLC9A7(1)	pubmed:10672002;pubmed:12765964;pubmed:2541250
NaKt	Na + /K + exchanging ATPase	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c	(ATP1A1 and ATP1B1) or (ATP1A1 and ATP1B2) or (ATP1A1 and ATP1B3) or (ATP1A3 and ATP1B1) or (ATP1A3 and ATP1B2) or (ATP1A3 and ATP1B3) or (ATP1A4 and ATP1B1) or (ATP1A4 and ATP1B2) or (ATP1A4 and ATP1B3)	"Transport, extracellular"	0	ATP1A1 (18);ATP1A3 (1);ATP1B1 (2);ATP1B2 (7);ATP1B3 (8)	doi:10.1016/B978-0-12-677201-2.X5001-6;pubmed:19540949;pubmed:2141094;pubmed:29057326
NaLitex	Na + /Li + exchange (Li + )	li1_c + na1_e --> li1_e + na1_c	SLC25A3 or SLC9A1 or SLC9B2	"Transport, extracellular"	0	SLC25A3(8)	pubmed:12082497;pubmed:690597;pubmed:7354809;pubmed:8523391
NAt	Sodium leak	na1_e --> na1_c	SCN9A or SCN4A or PIEZO1 or P2RX1 or P2RX2 or P2RX7 or PANX1 or GRIA1 or VDAC1	"Transport, extracellular"	0	PIEZO1 (15)	pubmed:15292511;pubmed:2630804;pubmed:690597
NCAMt	Transport of nicotinamide	ncam_c <=> ncam_e		"Transport, extracellular"	0		pubmed:1463467;pubmed:223261
NH4t	Transport of ammonium	nh4_c <=> nh4_e	AQP3 or AQP1 or (RHAG and RHCE and RHD) or (RHAG and RHCE) or RHAG	"Transport, extracellular"	0		doi:10.1134/S1990747816040097;pubmed:11861637;pubmed:15572441;pubmed:19273840;pubmed:20457942;pubmed:23417980;pubmed:26354748;pubmed:33633837;pubmed:35835865;pubmed:36643550;pubmed:8576117
NICRNSt	"Transport of nicotinate ribonucleoside	"	nicrns_c <=> nicrns_e	SLC29A1	"Transport, extracellular"	0		pubmed:33573263;pubmed:37447389
NO2_2Natex	Transport of nitrite via sodium cotransport	2.0 na1_e + no2_e --> 2.0 na1_c + no2_c	SLC17A7	"Transport, extracellular"	0		pubmed:10820226;pubmed:10962014;pubmed:12672655;pubmed:3204363
NO3t	Transport of nitrate	no3_c <=> no3_e	PANX1 or CLCN2 or CLIC4 or CLIC1	"Transport, extracellular"	0
NRPPHRGTHABCte	ATP-binding Cassette (ABC) export of 5-S-glutathionyl-L-noradrenaline	5sgthnrpphr__L_c + atp_c + h2o_c --> 5sgthnrpphr__L_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
PGA1GTHABC	ATP-binding Cassette (ABC) export of S-(PGA1)-glutathione	atp_c + h2o_c + sgthprostga1_c --> adp_c + h_c + pi_c + sgthprostga1_e	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652;pubmed:9426231
PGA2GTHABC	ATP-binding Cassette (ABC) export of S-(PGA2)-glutathione	atp_c + h2o_c + sgthprostga2_c --> adp_c + h_c + pi_c + sgthprostga2_e	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652;pubmed:9426231
PGA3GTHABC	ATP-binding Cassette (ABC) export of S-(PGA3)-glutathione	atp_c + h2o_c + sgthprostga3_c --> adp_c + h_c + pi_c + sgthprostga3_e	RALBP1 or ABCC4 or ABCC1	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652;pubmed:9426231
PGD2te	Transport of prostaglandin D2	prostgd2_e <=> prostgd2_c	SLCO2B1	"Transport, extracellular"	0				MAR06266
PGE2te	Transport of prostaglandin E2	prostge2_e <=> prostge2_c	SLCO1A2 or SLCO2B1	"Transport, extracellular"	0				MAR06246
PHEALANaEx	L-phenylalanine/L-alanine Na-dependent exchange (Phe-L in)	na1_e + ala__L_c + phe__L_e --> na1_c + ala__L_e + phe__L_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0		pubmed:7055559		MAR05607
PHEMEt	Transport of heme	pheme_c --> pheme_e	FLVCR1	"Transport, extracellular"	0				MAR07735
PPA_ACACtex	Propanoate/Acetoacetate exchange	acac_e + ppa_c <=> acac_c + ppa_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PPA_ACtex	Propanoate/Acetate exchange	ac_e + ppa_c <=> ac_c + ppa_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PPA_GLYCLTtex	Propanoate/Glycolate exchange	glyclt_e + ppa_c <=> glyclt_c + ppa_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PPAt2r	Propanoate transport via H + symport	h_c + ppa_c <=> h_e + ppa_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and BSG) or (SLC16A7 and EMB) or SLC16A1 or SLC16A7	"Transport, extracellular"	0	BSG(17);EMB(1);SLC16A1(14);SLC16A7(2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
PRGNABCte	ATP-binding Cassette (ABC) export of pregnenolone with glutathione cotransport	atp_c + h2o_c + prgnlone_c --> adp_c + h_c + pi_c + prgnlone_e	ABCB1	"Transport, extracellular"	0				MAR11768
PRGNSABCte	ATP-binding Cassette (ABC) export of pregnenolone sulfate with glutathione cotransport	atp_c + h2o_c + prgnlones_c --> adp_c + h_c + pi_c + prgnlones_e	ABCB1	"Transport, extracellular"	0				MAR11773
PRGNStec	Transport of pregnenolone sulfate	prgnlones_e <=> prgnlones_c	SLCO2B1	"Transport, extracellular"	0
PYDXNHt	Pyridoxine transport via proton symport	h_e + pydxn_e --> h_c + pydxn_c	SLC19A2	"Transport, extracellular"	0		pubmed:33008889
