DRUG_NAME	STRUCT_ID	TARGET_NAME	TARGET_CLASS	ACCESSION	GENE	SWISSPROT	ACT_VALUE	ACT_UNIT	ACT_TYPE	ACT_COMMENT	ACT_SOURCE	RELATION	MOA	MOA_SOURCE	ACT_SOURCE_URL	MOA_SOURCE_URL	ACTION_TYPE	TDL	ORGANISM
candesartan cilexetil	475	Cruzipain	Enzyme	P25779		CYSP_TRYCR	4.38		IC50	Inhibition of Trypanosoma cruzi cruzaine preincubated for 5 mins before substrate addition by fluorescence assay in absence of Triton X-100	CHEMBL	=							Trypanosoma cruzi
candesartan cilexetil	475	Type-1 angiotensin II receptor	GPCR	P34976	AGTR1	AGTR1_RABIT	9.19		Ki		CHEMBL	=							Oryctolagus cuniculus
candesartan cilexetil	475	DNULL polymerase kappa	Enzyme	Q9UBT6	POLK	POLK_HUMAN	5.25		IC50	Inhibition of human DNA polymerase kappa (19 to 526 residues)-mediated TLS past acrolein derived ring-opened reduced form of gamma-HOPdG lesions preincubated for 15 mins followed by DNA substrate addition measured after 30 mins in presence of dCTP and dGTP by radioactive gel-based primer extension assay	CHEMBL	=						Tbio	Homo sapiens
candesartan cilexetil	475	DNULL polymerase iota	Enzyme	Q9UNA4	POLI	POLI_HUMAN	5.21		IC50	Inhibition of human DNA polymerase iota preincubated for 15 mins followed by replicating non-damaged DNA substrate addition measured after 30 mins in presence of dCTP and dGTP by radioactive gel-based primer extension assay	CHEMBL	=						Tchem	Homo sapiens
candesartan cilexetil	475	DNULL polymerase eta	Enzyme	Q9Y253	POLH	POLH_HUMAN	4.95		IC50	Inhibition of human DNA polymerase eta (1 to 437 residues) preincubated for 15 mins followed by replicating non-damaged DNA substrate addition measured after 30 mins in presence of dCTP and dGTP by radioactive gel-based primer extension assay	CHEMBL	=						Tchem	Homo sapiens
candesartan cilexetil	475	Cytochrome P450 3A4	Enzyme	P08684	CYP3A4	CP3A4_HUMAN	5.05		IC50	"DRUGMATRIX: CYP450, 3A4 enzyme inhibition (substrate: 7-Benzyloxy-4-(trifluoromethyl)-coumarin)"	CHEMBL	=						Tclin	Homo sapiens
candesartan cilexetil	475	Sodium-dependent noradrenaline transporter	Transporter	P23975	SLC6A2	SC6A2_HUMAN	5.52		Ki	DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)	CHEMBL	=						Tclin	Homo sapiens
candesartan cilexetil	475	Alpha-2B adrenergic receptor	GPCR	P18089	ADRA2B	ADA2B_HUMAN	5.76		Ki	DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)	CHEMBL	=						Tclin	Homo sapiens
candesartan cilexetil	475	Beta-3 adrenergic receptor	GPCR	P13945	ADRB3	ADRB3_HUMAN	5.49		Ki	DRUGMATRIX: Adrenergic beta3 radioligand binding (ligand: [125I] Cyanopindolol)	CHEMBL	=						Tclin	Homo sapiens
candesartan cilexetil	475	Adenosine receptor A3	GPCR	P0DMS8	ADORA3	AA3R_HUMAN	6.16		Ki	DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA)	CHEMBL	=						Tchem	Homo sapiens
candesartan cilexetil	475	Cytochrome P450 2C9	Enzyme	P11712	CYP2C9	CP2C9_HUMAN	5.52		IC50	"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)"	CHEMBL	=						Tchem	Homo sapiens
candesartan cilexetil	475	Type-1 angiotensin II receptor	GPCR	P30556	AGTR1	AGTR1_HUMAN	9.16		IC50	Displacement of [3H]-Angiotensin 2 from human AT1 receptor transfected in CHOK1 cells preincubated for 30 mins with bovine serum albumin followed by radioligand addition by liquid scintillation counting	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1014	ANTAGONIST	Tclin	Homo sapiens
candesartan cilexetil	475	Epidermal growth factor receptor	Kinase	P00533	EGFR	EGFR_HUMAN	5.48		IC50	"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))"	CHEMBL	=						Tclin	Homo sapiens
candesartan cilexetil	475	Receptor tyrosine-protein kinase erbB-2	Kinase	P04626	ERBB2	ERBB2_HUMAN	5.23		IC50	"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))"	CHEMBL	=						Tclin	Homo sapiens
canrenone	478	Mineralocorticoid receptor	Nuclear hormone receptor	P08235	NR3C2	MCR_HUMAN	6.523		IC50	inhibitION the aldosterone-induced MR activity	SCIENTIFIC LITERATURE	=	1	SCIENTIFIC LITERATURE	https://pubmed.ncbi.nlm.nih.gov/15716462	https://pubmed.ncbi.nlm.nih.gov/21771637	ANTAGONIST	Tclin	Homo sapiens
capecitabine	480	Thymidylate synthase	Enzyme	P04818	TYMS	TYSY_HUMAN					WOMBAT-PK		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1773	INHIBITOR	Tclin	Homo sapiens
captopril	484	Prostaglandin G/H synthase 2	Enzyme	P35354	PTGS2	PGH2_HUMAN	4.92		Ki	Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate assessed as formation of prostanoid products preincubated for 10 mins prior to substrate addition measured after 2 mins by Ellman's method	CHEMBL	=						Tclin	Homo sapiens
captopril	484	Prostaglandin G/H synthase 1	Enzyme	P23219	PTGS1	PGH1_HUMAN	4.77		Ki	Inhibition of COX-1 (unknown origin) using arachidonic acid as substrate assessed as formation of prostanoid products preincubated for 10 mins prior to substrate addition measured after 2 mins by Ellman's method	CHEMBL	=						Tclin	Homo sapiens
captopril	484	Angiotensin-converting enzyme	Enzyme	P12821	ACE	ACE_HUMAN	8.7		Ki		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1560	INHIBITOR	Tclin	Homo sapiens
captopril	484	Prothrombin	Enzyme	P00734	F2	THRB_HUMAN	7.32		Ki	Inhibitory activity against thrombin	CHEMBL	=						Tclin	Homo sapiens
captopril	484	Renin	Enzyme	P00797	REN	RENI_HUMAN	8.77		Ki	Antihypertensive activity against human renin	CHEMBL	=						Tclin	Homo sapiens
captopril	484	Leukotriene A-4 hydrolase	Enzyme	P09960	LTA4H	LKHA4_HUMAN	7.15		IC50	Inhibitory activity against Leukotriene A4 hydrolase from human leukocytes	CHEMBL	=						Tchem	Homo sapiens
captopril	484	Angiotensin-converting enzyme	Enzyme	P12822	ACE	ACE_RABIT	8.77		Ki	Inhibitory activity against rabbit lung angiotensin-1 converting enzyme	CHEMBL	=							Oryctolagus cuniculus
captopril	484	Angiotensin-converting enzyme	Enzyme	P47820	Ace	ACE_RAT	8.7		Ki	Inhibition of Angiotensin I converting enzyme (ACE)	CHEMBL	=							Rattus norvegicus
captopril	484	Succinyl-diaminopimelate desuccinylase	Enzyme	P44514	dapE	DAPE_HAEIN	5.74		Ki	Inhibition of Haemophilus influenzae recombinant DapE by competitive binding assay	CHEMBL	=							Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
captopril	484	Beta-lactamase	Enzyme	Q79MP6	blaIMP-1	Q79MP6_PSEAI	5.62		Ki	Inhibition of recombinant Pseudomonas aeruginosa MBL IMP-1 using nitrocefin as substrate preincubated for 20 mins by UV-spectrophotometric analysis	CHEMBL	=							Pseudomonas aeruginosa
captopril	484	Beta-lactamase II	Enzyme	Q93T40	bla2	Q93T40_BACAN	4.75		Ki	Inhibition of Bacillus anthracis MBL Bla2 using nitrocefin as substrate preincubated for 20 mins by UV-spectrophotometric analysis	CHEMBL	=							Bacillus anthracis
captopril	484	Beta-lactamase class B VIM-2	Unclassified	Q9K2N0	blaVIM-2	Q9K2N0_PSEAI	6.22		Kd		CHEMBL	=							Pseudomonas aeruginosa
captopril	484	Beta-lactamase NDM-1	Enzyme	C7C422	blaNDM-1	BLAN1_KLEPN	4.85		Kd	Binding affinity to His-tagged Klebsiella pneumoniae NDM-1 expressed in Escherichia coli BL21-AI cells by surface plasmon resonance assay	CHEMBL	=							Klebsiella pneumoniae
caramiphen	486	Sigma non-opioid intracellular receptor 1	Membrane receptor	Q99720	SIGMAR1	SGMR1_HUMAN	7.81		Ki	Binding affinity against Sigma receptor type 1 was determined by the displacement of [3H]pentazocine radioligand	CHEMBL	=						Tclin	Homo sapiens
caramiphen	486	Lysosomal Pro-X carboxypeptidase	Enzyme	P42785	PRCP	PCP_HUMAN	7.59		Ki	Inhibition of [3H]- (+) - pentazocine binding to PCP receptor obtained from tissue homogenate preparation of fresh whole rat brain minus cerebellum	CHEMBL	=						Tchem	Homo sapiens
caramiphen	486	Muscarinic acetylcholine receptor M2	GPCR	P10980	Chrm2	ACM2_RAT	7.5		Ki	Displacement of [3H](-)-quinuclidinyl benzilate(QNB) from muscarinic (M2) receptor in rat heart homogenates	CHEMBL	=							Rattus norvegicus
caramiphen	486	Muscarinic acetylcholine receptor M1	GPCR	P08482	Chrm1	ACM1_RAT	8.92		Ki	Displacement of [3H]pirenzepine from muscarinic acetylcholine receptor M1 in rat cortex homogenates	CHEMBL	=							Rattus norvegicus
caramiphen	486	Sodium-dependent dopamine transporter	Transporter	P23977	Slc6a3	SC6A3_RAT	5.29		Ki	Binding affinity against dopamine transporter was determined by the displacement of [3H]WIN-35428 radioligand in rat brain	CHEMBL	=							Rattus norvegicus
carazolol	487	Beta-2 adrenergic receptor	GPCR	P07550	ADRB2	ADRB2_HUMAN	9.94		Ki	Displacement of [3H]DHA from human beta2 adrenoceptor by liquid scintillation counter	CHEMBL	=						Tclin	Homo sapiens
carazolol	487	Beta-3 adrenergic receptor	GPCR	P13945	ADRB3	ADRB3_HUMAN	8.7		Ki		IUPHAR	=					AGONIST	Tclin	Homo sapiens
carazolol	487	Beta-3 adrenergic receptor	GPCR	P25962	Adrb3	ADRB3_MOUSE	7.7		Ki		IUPHAR	=					AGONIST		Mus musculus
carazolol	487	Beta-3 adrenergic receptor	GPCR	P26255	Adrb3	ADRB3_RAT	7.7		Ki		IUPHAR	=					AGONIST		Rattus norvegicus
carazolol	487	Beta-1 adrenergic receptor	GPCR	P34971	Adrb1	ADRB1_MOUSE	10.05		Ki	Displacement of [3H]-CGP-12177 from murine beta1-adrenergic receptor expressed in HEK293T cells after 60 mins by radioligand competition binding assay	CHEMBL	=							Mus musculus
carazolol	487	Beta-1 adrenergic receptor	GPCR	P34971	Adrb1	ADRB1_MOUSE	10.05		Ki	Displacement of [3H]-CGP-12177 from murine beta1-adrenergic receptor expressed in HEK293T cells after 60 mins by radioligand competition binding assay	CHEMBL	=							Mus musculus
carbachol	488	Muscarinic acetylcholine receptor M1	GPCR	P11229	CHRM1	ACM1_HUMAN	8.523		EC50		WOMBAT-PK	=						Tclin	Homo sapiens
carbachol	488	Muscarinic acetylcholine receptor M2	GPCR	P08172	CHRM2	ACM2_HUMAN	7.921		EC50		WOMBAT-PK	=						Tclin	Homo sapiens
carbachol	488	Muscarinic acetylcholine receptor M3	GPCR	P20309	CHRM3	ACM3_HUMAN	8.699		EC50		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14	AGONIST	Tclin	Homo sapiens
carbachol	488	Muscarinic acetylcholine receptor M4	GPCR	P08173	CHRM4	ACM4_HUMAN	7.577		EC50		WOMBAT-PK	=						Tclin	Homo sapiens
carbachol	488	Muscarinic acetylcholine receptor M5	GPCR	P08912	CHRM5	ACM5_HUMAN	8.097		EC50		WOMBAT-PK	=						Tclin	Homo sapiens
carbachol	488	Neuronal acetylcholine receptor subunit alpha-7	Ion channel	P36544	CHRNA7	ACHA7_HUMAN	4.18		Ki	Binding affinity to alpha7 nAChR (unknown origin)	CHEMBL	=						Tchem	Homo sapiens
carbachol	488	Muscarinic acetylcholine receptor M2	GPCR	P10980	Chrm2	ACM2_RAT	8.4		Ki	Binding affinity at [3H]CD radiolabeled muscarinic M2 receptor in rat cortex.	CHEMBL	=							Rattus norvegicus
carbachol	488	Muscarinic acetylcholine receptor M1	GPCR	P08482	Chrm1	ACM1_RAT	7.51		Ki	"Affinity versus [3H]oxotremorine M (agonist) binding to Muscarinic acetylcholine receptor M1 in Rat Cerebral Cortical Membranes, (Kd=0.75 nM)"	CHEMBL	=							Rattus norvegicus
carbachol	488	Acetylcholine receptor subunit delta	Ion channel	P02718	chrnd	ACHD_TORCA	6.35		Ki	Binding affinity towards rat forebrain nicotinic acetylcholine receptor using [3H]EB as radioligand	CHEMBL	=							Torpedo californica
carbachol	488	Acetylcholinesterase	Enzyme	P21836	Ache	ACES_MOUSE	8.1		Ki	Compound was evaluated for the binding affinity by displacing [3H]oxotremorine from mouse cerebral cortex tissue.	CHEMBL	=							Mus musculus
carbachol	488	Muscarinic acetylcholine receptor M1	GPCR	P12657	Chrm1	ACM1_MOUSE	7.7		Ki	Binding affinity (low) of [3H](R)-QNB binding to Muscarinic acetylcholine receptor M1 expressed in A9 L cell line in the absence of 300 uM GTP-gamma-S	CHEMBL	=							Mus musculus
carbachol	488	Muscarinic acetylcholine receptor M2	GPCR	Q9ERZ4	Chrm2	ACM2_MOUSE	8.1		Ki	Ability to displace [3H]oxotremorine ([3H]OXO-M) from mouse cerebral cortex	CHEMBL	=							Mus musculus
carbachol	488	Muscarinic acetylcholine receptor M4	GPCR	P08485	Chrm4	ACM4_RAT	5.59		Ki	Inhibition of binding of [3H]quinuclidinyl benzilate to Muscarinic acetylcholine receptor M4 in rat cerebral cortical membranes	CHEMBL	=							Rattus norvegicus
carbachol	488	Muscarinic acetylcholine receptor	GPCR	Q8VH26	GPM3	Q8VH26_CAVPO	4.74		Kd	Dissociation constant for complex with muscarinic acetylcholine receptor M3 of guinea pig ileum	CHEMBL	=							Cavia porcellus
carbachol	488	Acetylcholine receptor subunit alpha	Ion channel	P02710	CHRNA1	ACHA_TORCA	5.12		IC50	Displacement of [3H]alpha-BGT from nAChR in Torpedo nobiliana electric organs	CHEMBL	=							Torpedo californica
carbachol	488	Neuronal acetylcholine receptor; alpha2/beta2	Ion channel	P12389|P12390	Chrna2|Chrnb2	ACHA2_RAT|ACHB2_RAT	6.68		Ki	Binding affinity towards rat nicotinic acetylcholine receptor alpha2-beta2 expressed in HEK293 cells using [3H]EB as radioligand	CHEMBL	=							Rattus norvegicus
carbachol	488	Neuronal acetylcholine receptor; alpha3/beta2	Ion channel	P04757|P12390	Chrna3|Chrnb2	ACHA3_RAT|ACHB2_RAT	5.96		Ki	Binding affinity towards rat Nicotinic acetylcholine receptor alpha3-beta2 expressed in HEK293 cells using [3H]EB as radioligand	CHEMBL	=							Rattus norvegicus
carbachol	488	Neuronal acetylcholine receptor; alpha3/beta4	Ion channel	P04757|P12392	Chrna3|Chrnb4	ACHA3_RAT|ACHB4_RAT	5.32		Ki	Binding affinity towards rat Nicotinic acetylcholine receptor alpha3-beta4 expressed in HEK293 cells using [3H]EB as radioligand	CHEMBL	=							Rattus norvegicus
carbachol	488	Neuronal acetylcholine receptor; alpha4/beta2	Ion channel	P09483|P12390	Chrna4|Chrnb2	ACHA4_RAT|ACHB2_RAT	6.23		Ki	Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand	CHEMBL	=							Rattus norvegicus
carbachol	488	Neuronal acetylcholine receptor; alpha4/beta4	Ion channel	P09483|P12392	Chrna4|Chrnb4	ACHA4_RAT|ACHB4_RAT	5.89		Ki	Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta4 expressed in HEK293 cells using [3H]EB as radioligand	CHEMBL	=							Rattus norvegicus
carbachol	488	Neuronal acetylcholine receptor; alpha4/beta2	Ion channel	P17787|P43681	CHRNB2|CHRNA4	ACHB2_HUMAN|ACHA4_HUMAN	6.12		Ki	Binding affinity to alpha4beta2 nAChR (unknown origin)	CHEMBL	=						Tclin|Tclin|Tclin|Tclin	Homo sapiens
carbachol	488	Muscarinic acetylcholine receptor	GPCR	P08482|P08483|P08485|P08911|P10980	Chrm1|Chrm3|Chrm4|Chrm5|Chrm2	ACM1_RAT|ACM3_RAT|ACM4_RAT|ACM5_RAT|ACM2_RAT	8.89		Ki	In vitro binding affinity for muscarinic receptor by displacing [3H]oxotremorine-M binding on rat brain homogenate.	CHEMBL	=							Rattus norvegicus
carbamazepine	489	Sodium channel protein type 5 subunit alpha	Ion channel	Q14524	SCN5A	SCN5A_HUMAN					WOMBAT-PK		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL108	BLOCKER	Tclin	Homo sapiens
carbamazepine	489	Sodium-dependent serotonin transporter	Transporter	P31645	SLC6A4	SC6A4_HUMAN	4.495		Kd		WOMBAT-PK	=						Tclin	Homo sapiens
carbamazepine	489	Histamine H1 receptor	GPCR	P35367	HRH1	HRH1_HUMAN	4.125		Ki		WOMBAT-PK	=						Tclin	Homo sapiens
carbamazepine	489	Sodium channel protein type 4 subunit alpha	Ion channel	P35499	SCN4A	SCN4A_HUMAN	4.28		Ki	Affinity for inactive human SkM1 sodium channel expressed in HEK293 cells	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL108	BLOCKER	Tclin	Homo sapiens
carbamazepine	489	Sodium channel protein type 9 subunit alpha	Ion channel	Q15858	SCN9A	SCN9A_HUMAN	4.66		IC50	Blockade of human Nav1.7 channel expressed in HEK293 cells by FRET assay	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL108	BLOCKER	Tclin	Homo sapiens
carbamazepine	489	Nuclear receptor subfamily 1 group I member 2	Nuclear hormone receptor	O75469	NR1I2	NR1I2_HUMAN					WOMBAT-PK							Tchem	Homo sapiens
carbamazepine	489	GABA-A receptor alpha-1/beta-2/gamma-2	Ion channel	P14867|P18507|P47870	GABRA1|GABRG2|GABRB2	GBRA1_HUMAN|GBRG2_HUMAN|GBRB2_HUMAN					WOMBAT-PK							Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin	Homo sapiens
carbamazepine	489	Neuronal acetylcholine receptor; alpha2/beta4	Ion channel	P30926|Q15822	CHRNB4|CHRNA2	ACHB4_HUMAN|ACHA2_HUMAN	4.31		IC50		WOMBAT-PK	=						Tchem|Tclin|Tchem|Tclin	Homo sapiens
carbamazepine	489	Frizzled-8	GPCR	Q9H461	FZD8	FZD8_HUMAN	4.77		Kd	Binding affinity for FZD8 cysteine-rich domain (CRD) by SPR analysis.	IUPHAR	=					ALLOSTERIC MODULATOR	Tbio	Homo sapiens
carbenicillin	492	Muscarinic acetylcholine receptor M1	GPCR	P11229	CHRM1	ACM1_HUMAN	5.37		IC50		WOMBAT-PK	=						Tclin	Homo sapiens
carbenicillin	492	Muscarinic acetylcholine receptor M3	GPCR	P20309	CHRM3	ACM3_HUMAN	5		IC50		WOMBAT-PK	=						Tclin	Homo sapiens
carbenicillin	492	Penicillin-binding protein 1A	Enzyme	Q8XJ01	pbpA	PBPA_CLOPE					WOMBAT-PK								Clostridium perfringens (strain 13 / Type A)
carbenicillin	492	Bacterial penicillin-binding protein	Enzyme	P02918|P02919|P08506|P0AD65|P0AD68|P0AEB2|P24228	mrcA|mrcB|dacC|mrdA|ftsI|dacA|dacB	PBPA_ECOLI|PBPB_ECOLI|DACC_ECOLI|PBP2_ECOLI|FTSI_ECOLI|DACA_ECOLI|DACB_ECOLI				Mechanism of Action; CHEMBL2354204; PROTEIN FAMILY	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1214	INHIBITOR		Escherichia coli (strain K12)
carbenoxolone	493	Corticosteroid 11-beta-dehydrogenase isozyme 1	Enzyme	P28845	HSD11B1	DHI1_HUMAN	7.08		IC50	Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2	CHEMBL	=	1	KEGG DRUG		http://www.kegg.jp/entry/D01899	INHIBITOR	Tclin	Homo sapiens
carbenoxolone	493	Corticosteroid 11-beta-dehydrogenase isozyme 1	Enzyme	P50172	Hsd11b1	DHI1_MOUSE	6.97		IC50	In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).	CHEMBL	=							Mus musculus
carbenoxolone	493	Corticosteroid 11-beta-dehydrogenase isozyme 2	Enzyme	P51661	Hsd11b2	DHI2_MOUSE	7.09		IC50	Inhibition of mouse microsomal 11beta-HSD2 expressed in HEK293 cells assessed as conversion of [3H]cortisone to [3H]cortisol by scintillation proximity assay	CHEMBL	=							Mus musculus
pentoxyverine	494	Sigma non-opioid intracellular receptor 1	Membrane receptor	Q99720	SIGMAR1	SGMR1_HUMAN	7.71		Ki	Binding affinity against Sigma receptor type 1 was determined by the displacement of [3H]pentazocine radioligand	CHEMBL	=						Tclin	Homo sapiens
pentoxyverine	494	Muscarinic acetylcholine receptor M1	GPCR	P11229	CHRM1	ACM1_HUMAN	7.12		Ki	Binding affinity towards muscarinic m1 receptor	CHEMBL	=						Tclin	Homo sapiens
pentoxyverine	494	Muscarinic acetylcholine receptor M2	GPCR	P08172	CHRM2	ACM2_HUMAN	6.78		Ki	Binding affinity towards muscarinic m2 receptor	CHEMBL	=						Tclin	Homo sapiens
pentoxyverine	494	Lysosomal Pro-X carboxypeptidase	Enzyme	P42785	PRCP	PCP_HUMAN	7.49		IC50	Inhibition of [3H]- (+) - pentazocine binding to PCP receptor obtained from tissue homogenate preparation of fresh whole rat brain minus cerebellum	CHEMBL	=						Tchem	Homo sapiens
pentoxyverine	494	Solute carrier family 22 member 1	Transporter	O15245	SLC22A1	S22A1_HUMAN	5.81		IC50	Inhibition of human OCT1 expressed in HEK293 cells assessed as decrease in uptake of ASP+ after 2 mins by fluorescence assay	CHEMBL	=						Tchem	Homo sapiens
pentoxyverine	494	Sodium-dependent dopamine transporter	Transporter	P23977	Slc6a3	SC6A3_RAT	5.51		Ki	Binding affinity against dopamine transporter was determined by the displacement of [3H]WIN-35428 radioligand in rat brain	CHEMBL	=							Rattus norvegicus
pentoxyverine	494	Sigma non-opioid intracellular receptor 1	Membrane receptor	Q9R0C9	Sigmar1	SGMR1_RAT	7.96		Ki	Tested for its binding affinity towards sigma-1 site in presence of [3H]- -(+)3 PPP	CHEMBL	=							Rattus norvegicus
carbetocin	495	Vasopressin V1a receptor	GPCR	P37288	AVPR1A	V1AR_HUMAN	7.39		EC50		CHEMBL	=						Tclin	Homo sapiens
carbetocin	495	Vasopressin V2 receptor	GPCR	P30518	AVPR2	V2R_HUMAN	5.232		Ki	vasopressin V2 receptors expressed in COS-7 cells	SCIENTIFIC LITERATURE	=			https://pubmed.ncbi.nlm.nih.gov/15740719			Tclin	Homo sapiens
carbetocin	495	Oxytocin receptor	GPCR	P30559	OXTR	OXYR_HUMAN	8.149		Ki	oxytocin receptors expressed in COS-7 cells	SCIENTIFIC LITERATURE	=	1	DRUG LABEL	https://pubmed.ncbi.nlm.nih.gov/15740719	https://www.ebs.tga.gov.au/ebs/picmi/picmirepository.nsf/pdf?OpenAgent&id=CP-2015-PI-01665-1	AGONIST	Tclin	Homo sapiens
carbidopa	496	Aromatic-L-amino-acid decarboxylase	Enzyme	P20711	DDC	DDC_HUMAN				Mechanism of Action; CHEMBL1843; SINGLE PROTEIN	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200748	INHIBITOR	Tclin	Homo sapiens
carbidopa	496	Tyrosine-protein kinase Lck	Kinase	P06239	LCK	LCK_HUMAN	5.168		IC50	"DRUGMATRIX: Protein Tyrosine Kinase, LCK enzyme inhibition (substrate: Poly(Glu:Tyr))"	DRUG MATRIX	=						Tclin	Homo sapiens
carbidopa	496	Tyrosine-protein kinase Fyn	Kinase	P06241	FYN	FYN_HUMAN	5.428		IC50	"DRUGMATRIX: Protein Tyrosine Kinase, Fyn enzyme inhibition (substrate: Poly(Glu:Tyr))"	DRUG MATRIX	=						Tclin	Homo sapiens
carbidopa	496	Lysine-specific demethylase 4E	Enzyme	B2RXH2	KDM4E	KDM4E_HUMAN	5.7		Ki	Uncompetitive inhibition of JMJD2E relative to alpha-ketoglutarate	CHEMBL	=						Tchem	Homo sapiens
carbimazole	497	Lactoperoxidase	Enzyme	P22079	LPO	PERL_HUMAN	4.98		IC50	"Inhibition of lactoperoxidase-catalyzed iodination of L-tyrosine assessed as 3,5-diiodo-L-tyrosine formation by HPLC"	CHEMBL	=						Tbio	Homo sapiens
carbimazole	497	Thyroid peroxidase	Enzyme	P07202	TPO	PERT_HUMAN					WOMBAT-PK		1	SCIENTIFIC LITERATURE		https://pubmed.ncbi.nlm.nih.gov/1278093	INHIBITOR	Tclin	Homo sapiens
carbinoxamine	499	Histamine H1 receptor	GPCR	P35367	HRH1	HRH1_HUMAN				Mechanism of Action; CHEMBL231; SINGLE PROTEIN	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL864	ANTAGONIST	Tclin	Homo sapiens
carboprost	502	Prostaglandin F2-alpha receptor	GPCR	P43088	PTGFR	PF2R_HUMAN				Mechanism of Action; CHEMBL1987; SINGLE PROTEIN	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1237122	AGONIST	Tclin	Homo sapiens
carbutamide	505	"Sulfonylurea receptor 1, Kir6.2"	Ion channel	Q09428|Q14654	ABCC8|KCNJ11	ABCC8_HUMAN|KCJ11_HUMAN	4.602		Kd	[86]Rb+ efflux in RINm5F insulinoma cells	SCIENTIFIC LITERATURE	=	1	SCIENTIFIC LITERATURE	https://pubmed.ncbi.nlm.nih.gov/2445740	https://pubmed.ncbi.nlm.nih.gov/2445740	BLOCKER	Tclin|Tclin|Tclin|Tclin	Homo sapiens
carindacillin	508	Bacterial penicillin-binding protein	Enzyme	P02918|P02919|P08506|P0AD65|P0AD68|P0AEB2|P24228	mrcA|mrcB|dacC|mrdA|ftsI|dacA|dacB	PBPA_ECOLI|PBPB_ECOLI|DACC_ECOLI|PBP2_ECOLI|FTSI_ECOLI|DACA_ECOLI|DACB_ECOLI				Mechanism of Action; CHEMBL2354204; PROTEIN FAMILY	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1596	INHIBITOR		Escherichia coli (strain K12)
