complexes	complex	subunits	reactions	genes	coefficients	cofactors	notes	stoichiometry	compartment	molar_mass
cplx_HOMODIMER_Itpa_pc	cplx_HOMODIMER_Itpa	protein_Itpa_pc	NTPPDI;NTPPI;NTPPX;RBVNTPP	Itpa	2			protein_Itpa_pc(2)	pc	43785.590000000004
cplx_MONOMER_Jak3_pc	cplx_MONOMER_Jak3	protein_Jak3_pc	PROTYK	Jak3	1		ASSUMED MONOMER	protein_Jak3_pc(1)	pc	122631.03199999963
cplx_HOMODIMER_Kars1_pc	cplx_HOMODIMER_Kars1	protein_Kars1_pc	LYSTRS;AP4ASYN	Kars1	2			protein_Kars1_pc(2)	pc	135645.88200000045
cplx_HOMOTETRAMER_Kcnab2_pc	cplx_HOMOTETRAMER_Kcnab2	protein_Kcnab2_pc	Kt1	Kcnab2	4			protein_Kcnab2_pc(4)	pc	164115.93200000044
cplx_HOMOTETRAMER_Kcnn4_pc	cplx_HOMOTETRAMER_Kcnn4	protein_Kcnn4_pc	Kt1	Kcnn4	4			protein_Kcnn4_pc(4)	pc	191218.47600000055
cplx_MONOMER_Kras_pc	cplx_MONOMER_Kras	protein_Kras_pc	NTPG	Kras	1		ASSUMED MONOMER	protein_Kras_pc(1)	pc	21654.639999999992
cplx_HOMODIMER_Kyat1_pc	cplx_HOMODIMER_Kyat1	protein_Kyat1_pc	CYSLNET;KYNAKGAT;HSERL1;CYSIL2;CYSL2;3HKYNAKGAT;PHPYRAT;CYSTL2;METMSPYRAT;SELCYSTL2	Kyat1	2			protein_Kyat1_pc(2)	pc	95120.17000000023
cplx_MONOMER_Lancl1_pc	cplx_MONOMER_Lancl1	protein_Lancl1_pc	23E1QN1GST;23E1QN4GST;23E2QN1GST;23E2QN4GST;34E1QN2GST;34E2QN2GST;ADRNCHRGST;ADRNLQGST_L;DOPAQGST_L;DPAMCHRGST;DPAMQGST_L;DPCHRGST_L;IND56QNGST;NRPPHRCHRGST;NRPPHRQGST_L;PROSTGA1GST;PROSTGA2GST;PROSTGA3GST	Lancl1	1		ASSUMED MONOMER	protein_Lancl1_pc(1)	pc	45342.77800000006
cplx_HOMOHEXAMER_Lap3_pc	cplx_HOMOHEXAMER_Lap3	protein_Lap3_pc	2ABUTGLYDP;AMPTASECG	Lap3	6			protein_Lap3_pc(6)	pc	336851.1000000016
cplx_MONOMER_Lars1_pc	cplx_MONOMER_Lars1	protein_Lars1_pc	LEUTRS	Lars1	1		ASSUMED MONOMER	protein_Lars1_pc(1)	pc	134186.1449999994
cplx_HOMOTETRAMER_Ldha_pc	cplx_HOMOTETRAMER_Ldha	protein_Ldha_pc	LDH_L;L2HGDHx;2HBO;MCLOR;HPYRRx_S;GLXO1;GLYCLTDx;2H3MV;2HIV	Ldha	4			protein_Ldha_pc(4)	pc	145996.92400000012
cplx_HETEROTETRAMER_Ldha_Ldhb_A1b3_pc	cplx_HETEROTETRAMER_Ldha_Ldhb_A1b3	protein_Ldha_pc;protein_Ldhb_pc	LDH_L;L2HGDHx;2HBO;MCLOR;HPYRRx_S;GLXO1;GLYCLTDx;2H3MV;2HIV	Ldha;Ldhb	1;3			protein_Ldha_pc(1);protein_Ldhb_pc(3)	pc	146197.07200000013
cplx_HETEROTETRAMER_Ldha_Ldhb_A2b2_pc	cplx_HETEROTETRAMER_Ldha_Ldhb_A2b2	protein_Ldha_pc;protein_Ldhb_pc	LDH_L;L2HGDHx;2HBO;MCLOR;HPYRRx_S;GLXO1;GLYCLTDx;2H3MV;2HIV	Ldha;Ldhb	2;2			protein_Ldha_pc(2);protein_Ldhb_pc(2)	pc	146130.35600000015
cplx_HETEROTETRAMER_Ldha_Ldhb_A3b1_pc	cplx_HETEROTETRAMER_Ldha_Ldhb_A3b1	protein_Ldha_pc;protein_Ldhb_pc	LDH_L;L2HGDHx;2HBO;MCLOR;HPYRRx_S;GLXO1;GLYCLTDx;2H3MV;2HIV	Ldha;Ldhb	3;1			protein_Ldha_pc(3);protein_Ldhb_pc(1)	pc	146063.64000000013
cplx_HOMOTETRAMER_Ldhb_pc	cplx_HOMOTETRAMER_Ldhb	protein_Ldhb_pc	LDH_L;L2HGDHx;2HBO;MCLOR;HPYRRx_S;GLXO1;GLYCLTDx;2H3MV;2HIV	Ldhb	4			protein_Ldhb_pc(4)	pc	146263.78800000015
cplx_HOMODIMER_Lhpp_pc	cplx_HOMODIMER_Lhpp	protein_Lhpp_pc	PPA	Lhpp	2			protein_Lhpp_pc(2)	pc	58265.940000000024
cplx_MONOMER_Lpcat1_pc	cplx_MONOMER_Lpcat1	protein_Lpcat1_pc	LPAAT;LPCOAT;LPCPAT;LPCAT;PAFS	Lpcat1	1		ASSUMED MONOMER	protein_Lpcat1_pc(1)	pc	59740.380000000216
cplx_MONOMER_Lpcat3_pc	cplx_MONOMER_Lpcat3	protein_Lpcat3_pc	LPCOAT;LPCPAT;LPCAT;LPEAT;LPSAT;PAFS	Lpcat3	1		ASSUMED MONOMER	protein_Lpcat3_pc(1)	pc	56154.43800000019
cplx_MONOMER_Lpin2_pc	cplx_MONOMER_Lpin2	protein_Lpin2_pc	PAPP;PAPPO	Lpin2	1			protein_Lpin2_pc(1)	pc	99582.52599999985
cplx_HOMOHEXAMER_Lrrc8a_pc	cplx_HOMOHEXAMER_Lrrc8a	protein_Lrrc8a_pc	ALABt;ASPte;Clt;GLUte;INOSTt;TAURt;It	Lrrc8a	6			protein_Lrrc8a_pc(6)	pc	564736.374
cplx_MONOMER_Lss_pc	cplx_MONOMER_Lss	protein_Lss_pc	LNSTLS	Lss	1			protein_Lss_pc(1)	pc	83125.49000000005
cplx_MONOMER_Lta4h_pc	cplx_MONOMER_Lta4h	protein_Lta4h_pc	LTA4H;LTA5H;FLDPP;FYDPP;KLDPP;LGFTPAP;LGGTPAP;LLLTPAP;PFDPP;PLDPP;YYYTPAP	Lta4h	1			protein_Lta4h_pc(1)	pc	69039.1810000002
cplx_MONOMER_Lyn_pc	cplx_MONOMER_Lyn	protein_Lyn_pc	PROTYK	Lyn	1		ASSUMED MONOMER	protein_Lyn_pc(1)	pc	58810.75400000022
cplx_HOMODIMER_Lypla1_pc	cplx_HOMODIMER_Lypla1	protein_Lypla1_pc	LPCLPLB;LPELPLB;LPILPLB;LPSLPLB;PROTCSAE_14_0;PROTCSAE_16_0;PROTCSAE_18_0	Lypla1	2			protein_Lypla1_pc(2)	pc	49368.97800000001
cplx_MONOMER_Lypla2_pc	cplx_MONOMER_Lypla2	protein_Lypla2_pc	LPCLPLB;LPALPLB;LPSLPLB;PGD21GH;PGDF21GH;PGE21GH;PROTCSAE_14_0;PROTCSAE_16_0;PROTCSAE_18_0	Lypla2	1		ASSUMED MONOMER	protein_Lypla2_pc(1)	pc	24792.804000000007
cplx_MONOMER_Lyplal1_pc	cplx_MONOMER_Lyplal1	protein_Lyplal1_pc	PROTCSAE_14_0;PROTCSAE_16_0;PROTCSAE_18_0	Lyplal1	1		ASSUMED MONOMER	protein_Lyplal1_pc(1)	pc	26355.040999999994
cplx_MONOMER_Man2c1_pc	cplx_MONOMER_Man2c1	protein_Man2c1_pc	A_MANASE	Man2c1	1			protein_Man2c1_pc(1)	pc	115666.53699999972
cplx_HOMODIMER_Map2k1_pc	cplx_HOMODIMER_Map2k1	protein_Map2k1_pc	PROTSK;PROTTK;PROTYK	Map2k1	2			protein_Map2k1_pc(2)	pc	86939.27400000021
cplx_HETERODIMER_Map2k1_Map2k2_pc	cplx_HETERODIMER_Map2k1_Map2k2	protein_Map2k1_pc;protein_Map2k2_pc	PROTSK;PROTTK;PROTYK	Map2k1;Map2k2	1;1			protein_Map2k1_pc(1);protein_Map2k2_pc(1)	pc	87869.27300000022
cplx_HOMODIMER_Map2k2_pc	cplx_HOMODIMER_Map2k2	protein_Map2k2_pc	PROTSK;PROTTK;PROTYK	Map2k2	2			protein_Map2k2_pc(2)	pc	88799.27200000023
cplx_HOMODIMER_Map2k3_pc	cplx_HOMODIMER_Map2k3	protein_Map2k3_pc	PROTSK;PROTTK;PROTYK	Map2k3	2			protein_Map2k3_pc(2)	pc	78592.1240000001
cplx_HETERODIMER_Map2k3_Map2k6_pc	cplx_HETERODIMER_Map2k3_Map2k6	protein_Map2k3_pc;protein_Map2k6_pc	PROTSK;PROTTK;PROTYK	Map2k3;Map2k6	1;1			protein_Map2k3_pc(1);protein_Map2k6_pc(1)	pc	76727.9820000001
cplx_HOMODIMER_Map2k6_pc	cplx_HOMODIMER_Map2k6	protein_Map2k6_pc	PROTSK;PROTTK;PROTYK	Map2k6	2			protein_Map2k6_pc(2)	pc	74863.8400000001
cplx_HOMODIMER_Mapk1_pc	cplx_HOMODIMER_Mapk1	protein_Mapk1_pc	PROTSK;PROTTK	Mapk1	2			protein_Mapk1_pc(2)	pc	82544.43200000009
cplx_HETERODIMER_Mapk14_Mapkapk2_pc	cplx_HETERODIMER_Mapk14_Mapkapk2	protein_Mapk14_pc;protein_Mapkapk2_pc	PROTSK;PROTTK	Mapk14;Mapkapk2	1;1			protein_Mapk14_pc(1);protein_Mapkapk2_pc(1)	pc	85330.39100000012
cplx_HOMODIMER_Mapk3_pc	cplx_HOMODIMER_Mapk3	protein_Mapk3_pc	PROTSK;PROTTK	Mapk3	2			protein_Mapk3_pc(2)	pc	86122.1160000001
cplx_MONOMER_Mars1_pc	cplx_MONOMER_Mars1	protein_Mars1_pc	METTRS	Mars1	1			protein_Mars1_pc(1)	pc	101427.62099999972
cplx_HETEROHEXAMER_Mat2a_Mat2b_pc	cplx_HETEROHEXAMER_Mat2a_Mat2b	protein_Mat2a_pc;protein_Mat2b_pc	METAT;SELMETAT	Mat2a;Mat2b	4;2			protein_Mat2a_pc(4);protein_Mat2b_pc(2)	pc	249503.61200000055
cplx_MONOMER_Mblac2_pc	cplx_MONOMER_Mblac2	protein_Mblac2_pc	FACOAE_12_0;FACOAE_13_0;FACOAE_14_0;FACOAE_14_5Z;FACOAE_14_7Z;FACOAE_14_9Z;FACOAE_15_0;FACOAE_16_0;FACOAE_16_7Z;FACOAE_16_9Z;FACOAE_17_0;FACOAE_17_10Z;FACOAE_17_9Z;FACOAE_18_0;FACOAE_18_11Z;FACOAE_18_13Z;FACOAE_18_6Z9Z;FACOAE_18_6Z9Z12Z;FACOAE_18_6Z9Z12Z15Z;FACOAE_18_7Z;FACOAE_18_9E;FACOAE_18_9Z;FACOAE_18_9Z12Z;FACOAE_18_9Z12Z15Z;FACOAE_19_0;FACOAE_20_0;FACOAE_20_11Z;FACOAE_20_11Z14Z;FACOAE_20_11Z14Z17Z;FACOAE_20_13Z;FACOAE_20_5Z8Z11Z;FACOAE_20_5Z8Z11Z14Z;FACOAE_20_5Z8Z11Z14Z17Z;FACOAE_20_8Z11Z;FACOAE_20_8Z11Z14Z;FACOAE_20_8Z11Z14Z17Z;FACOAE_20_9Z	Mblac2	1		ASSUMED MONOMER	protein_Mblac2_pc(1)	pc	31202.036000000007
cplx_MONOMER_Mboat2_pc	cplx_MONOMER_Mboat2	protein_Mboat2_pc	LPAAT;LPEAT	Mboat2	1		ASSUMED MONOMER	protein_Mboat2_pc(1)	pc	59001.655000000246
cplx_HOMODIMER_Mdh1_pc	cplx_HOMODIMER_Mdh1	protein_Mdh1_pc	MDH;L2HGDHx;SLDx;34HPLDH;PHLAC	Mdh1	2			protein_Mdh1_pc(2)	pc	73017.6440000001
cplx_HOMODIMER_Mdh2_pc	cplx_HOMODIMER_Mdh2	protein_Mdh2_pc	MDH;L2HGDHx;SLDx;34HPLDH;PHLAC	Mdh2	2			protein_Mdh2_pc(2)	pc	71236.39200000005
cplx_MONOMER_Mdp1_pc	cplx_MONOMER_Mdp1	protein_Mdp1_pc	PROTKF6PPP;PROTYPP	Mdp1	1			protein_Mdp1_pc(1)	pc	18580.005999999994
cplx_HOMOTETRAMER_Me1_pc	cplx_HOMOTETRAMER_Me1	protein_Me1_pc	ME2;OAADC	Me1	4			protein_Me1_pc(4)	pc	255812.69600000093
cplx_MONOMER_Mfsd2b_pc	cplx_MONOMER_Mfsd2b	protein_Mfsd2b_pc	SPH1tex;SPHS1tex	Mfsd2b	1		ASSUMED MONOMER	protein_Mfsd2b_pc(1)	pc	52799.342000000244
cplx_HOMOTRIMER_Mgst2_pc	cplx_HOMOTRIMER_Mgst2	protein_Mgst2_pc	23E1QN1GST;23E1QN4GST;23E2QN1GST;23E2QN4GST;34E1QN2GST;34E2QN2GST;GTHLEUKTRA4;GTHLEUKTRA5;ADRNCHRGST;ADRNLQGST_L;DOPAQGST_L;DPAMCHRGST;DPAMQGST_L;DPCHRGST_L;IND56QNGST;NRPPHRCHRGST;NRPPHRQGST_L;PROSTGA1GST;PROSTGA2GST;PROSTGA3GST	Mgst2	3			protein_Mgst2_pc(3)	pc	50384.21399999997
cplx_HOMOTRIMER_Mif_pc	cplx_HOMOTRIMER_Mif	protein_Mif_pc	34HPPT;DCT;PHPYRT	Mif	3			protein_Mif_pc(3)	pc	37512.50699999997
cplx_MONOMER_Minpp1_pc	cplx_MONOMER_Minpp1	protein_Minpp1_pc	MI145P5PP;DPG3P;MI13456P3PP;MI1345P3PP;MI1456P6PP;MI14P1PP;MI14P4PP	Minpp1	1		ASSUMED MONOMER	protein_Minpp1_pc(1)	pc	54536.94700000017
cplx_MONOMER_Mpi_pc	cplx_MONOMER_Mpi	protein_Mpi_pc	MAN6PI	Mpi	1		ASSUMED MONOMER	protein_Mpi_pc(1)	pc	46565.54600000012
cplx_HOMODIMER_Mpo_pc	cplx_HOMODIMER_Mpo	protein_Mpo_pc	MPOe	Mpo	2			protein_Mpo_pc(2)	pc	162418.33200000058
cplx_MONOMER_Mpst_pc	cplx_MONOMER_Mpst	protein_Mpst_pc	MCPST4;HTSULDHLA;MCPST	Mpst	1			protein_Mpst_pc(1)	pc	33089.90100000002
cplx_COMPLEX_Mpst_Txn1_pc	cplx_COMPLEX_Mpst_Txn1	protein_Mpst_pc;protein_Txn1_pc	MCPST3	Mpst;Txn1	1;2			protein_Mpst_pc(1);protein_Txn1_pc(2)	pc	56430.53900000002
cplx_COMPLEX_Mpst_Txndc17_pc	cplx_COMPLEX_Mpst_Txndc17	protein_Mpst_pc;protein_Txndc17_pc	MCPST3	Mpst;Txndc17	1;2			protein_Mpst_pc(1);protein_Txndc17_pc(2)	pc	61101.297000000006
cplx_COMPLEX_Mpst_Txnl1_pc	cplx_COMPLEX_Mpst_Txnl1	protein_Mpst_pc;protein_Txnl1_pc	MCPST3	Mpst;Txnl1	1;2			protein_Mpst_pc(1);protein_Txnl1_pc(2)	pc	97537.83100000006
cplx_HOMODIMER_Mri1_pc	cplx_HOMODIMER_Mri1	protein_Mri1_pc	MTRI	Mri1	2			protein_Mri1_pc(2)	pc	78800.90200000018
cplx_MONOMER_Msra_pc	cplx_MONOMER_Msra	protein_Msra_pc	PROTMSOXTRD;METSOXTRD	Msra	1		ASSUMED MONOMER	protein_Msra_pc(1)	pc	23778.542999999994
cplx_HOMOTRIMER_Mtap_pc	cplx_HOMOTRIMER_Mtap	protein_Mtap_pc	MTAP	Mtap	3			protein_Mtap_pc(3)	pc	93181.92600000004
cplx_HOMODIMER_Mthfd1_pc	cplx_HOMODIMER_Mthfd1	protein_Mthfd1_pc	FTHFL;MTHFC;MTHFD	Mthfd1	2			protein_Mthfd1_pc(2)	pc	202391.22799999957
cplx_HETERODIMER_Mtm1_Mtmr12_pc	cplx_HETERODIMER_Mtm1_Mtmr12	protein_Mtm1_pc;protein_Mtmr12_pc	PI35P3P;PI3PP	Mtm1;Mtmr12	1;1			protein_Mtm1_pc(1);protein_Mtmr12_pc(1)	pc	155066.68900000016
cplx_HOMODIMER_Mtmr1_pc	cplx_HOMODIMER_Mtmr1	protein_Mtmr1_pc	PI35P3P;PI3PP	Mtmr1	2			protein_Mtmr1_pc(2)	pc	150611.44600000043
cplx_HETERODIMER_Mtmr2_Mtmr12_pc	cplx_HETERODIMER_Mtmr2_Mtmr12	protein_Mtmr12_pc;protein_Mtmr2_pc	PI35P3P;PI3PP	Mtmr12;Mtmr2	1;1			protein_Mtmr12_pc(1);protein_Mtmr2_pc(1)	pc	158736.45600000018
cplx_HOMODIMER_Mtmr2_pc	cplx_HOMODIMER_Mtmr2	protein_Mtmr2_pc	PI35P3P;PI3PP	Mtmr2	2			protein_Mtmr2_pc(2)	pc	146458.8540000004
cplx_HETERODIMER_Mtmr2_Sbf1_pc	cplx_HETERODIMER_Mtmr2_Sbf1	protein_Mtmr2_pc;protein_Sbf1_pc	PI35P3P;PI3PP	Mtmr2;Sbf1	1;1			protein_Mtmr2_pc(1);protein_Sbf1_pc(1)	pc	281912.04499999806
cplx_HOMODIMER_Mvd_pc	cplx_HOMODIMER_Mvd	protein_Mvd_pc	DPMVD	Mvd	2			protein_Mvd_pc(2)	pc	88131.12600000024
cplx_HOMODIMER_Nadk2_pc	cplx_HOMODIMER_Nadk2	protein_Nadk2_pc	NADK	Nadk2	2			protein_Nadk2_pc(2)	pc	101722.19000000034
cplx_HOMOHEXAMER_Nadsyn1_pc	cplx_HOMOHEXAMER_Nadsyn1	protein_Nadsyn1_pc	NADS2	Nadsyn1	6			protein_Nadsyn1_pc(6)	pc	489862.33800000156
cplx_COMPLEX_Uba3_Nae_Nedd8_pc	cplx_COMPLEX_Uba3_Nae_Nedd8	protein_Nae1_pc;protein_Nedd8_pc;protein_Uba3_pc	NEDD8E1ACT	Nae1;Nedd8;Uba3	1;1;1			protein_Nae1_pc(1);protein_Nedd8_pc(1);protein_Uba3_pc(1)	pc	120952.86700000038
cplx_HOMODIMER_Nagk_pc	cplx_HOMODIMER_Nagk	protein_Nagk_pc	ACGAMK;AMANK	Nagk	2			protein_Nagk_pc(2)	pc	74512.04200000012
cplx_HOMODIMER_Nampt_pc	cplx_HOMODIMER_Nampt	protein_Nampt_pc	NMNS	Nampt	2			protein_Nampt_pc(2)	pc	110888.64200000041
cplx_MONOMER_Nanp_pc	cplx_MONOMER_Nanp	protein_Nanp_pc	ACNAMPH	Nanp	1			protein_Nanp_pc(1)	pc	27802.86400000002
cplx_MONOMER_Nans_pc	cplx_MONOMER_Nans	protein_Nans_pc	ACNAM9PL;ACNAM9PL2;ACNAM9PL3	Nans	1		ASSUMED MONOMER	protein_Nans_pc(1)	pc	40021.74700000007
cplx_HOMODIMER_Napepld_pc	cplx_HOMODIMER_Napepld	protein_Napepld_pc	NAPEPLD	Napepld	2			protein_Napepld_pc(2)	pc	91608.64800000015
cplx_HOMODIMER_Naprt_pc	cplx_HOMODIMER_Naprt	protein_Naprt_pc	NAMNPP;NAPRT	Naprt	2			protein_Naprt_pc(2)	pc	116523.52000000054
cplx_HOMODIMER_Nars1_pc	cplx_HOMODIMER_Nars1	protein_Nars1_pc	ASNTRS	Nars1	2			protein_Nars1_pc(2)	pc	128535.34600000046
cplx_MONOMER_Naxd_pc	cplx_MONOMER_Naxd	protein_Naxd_pc	NADHXD;NADPHXD	Naxd	1			protein_Naxd_pc(1)	pc	36717.832000000046
cplx_HOMODIMER_Naxe_pc	cplx_HOMODIMER_Naxe	protein_Naxe_pc	NADHXE;NADPHXE	Naxe	2			protein_Naxe_pc(2)	pc	61947.136000000035
cplx_MONOMER_Nceh1_pc	cplx_MONOMER_Nceh1	protein_Nceh1_pc	XOLEST2EH;DAGOACAH	Nceh1	1		ASSUMED MONOMER	protein_Nceh1_pc(1)	pc	45737.19200000014
cplx_COMPLEX_Ube2m_Nedd8_pc	cplx_COMPLEX_Ube2m_Nedd8	protein_Nedd8_pc;protein_Ube2m_pc	NEDD8E1E2T	Nedd8;Ube2m	1;1;1			protein_Nedd8_pc(1);protein_Ube2m_pc(1)	pc	29873.128999999983
cplx_MONOMER_Neu1_pc	cplx_MONOMER_Neu1	protein_Neu1_pc	NEU25;NEU31;NEU32;NEU34;NEU36;NEU31e;NEU32e;NEU33e;NEU34e;NEU35e;NEU36e;NEU37e;NEU39e	Neu1	1		ASSUMED MONOMER	protein_Neu1_pc(1)	pc	44583.844000000114
cplx_MONOMER_Neu2_pc	cplx_MONOMER_Neu2	protein_Neu2_pc	NEU24;NEU25;NEU31;NEU32;NEU33;NEU34;NEU36	Neu2	1		ASSUMED MONOMER	protein_Neu2_pc(1)	pc	42403.93900000011
cplx_MONOMER_Neu3_pc	cplx_MONOMER_Neu3	protein_Neu3_pc	NEU25;NEU31;NEU32;NEU34;NEU36;NEU31e;NEU32e;NEU33e;NEU34e;NEU35e;NEU36e;NEU37e;NEU39e	Neu3	1		ASSUMED MONOMER	protein_Neu3_pc(1)	pc	46841.932000000095
cplx_HOMODIMER_Nit1_pc	cplx_HOMODIMER_Nit1	protein_Nit1_pc	DGSHAMID;DOPHAMID	Nit1	2			protein_Nit1_pc(2)	pc	63768.33600000005
cplx_HOMODIMER_Nit2_pc	cplx_HOMODIMER_Nit2	protein_Nit2_pc	OXOGAH;OXOSUCAH	Nit2	2			protein_Nit2_pc(2)	pc	61000.932000000044
cplx_HOMOHEXAMER_Nme1_pc	cplx_HOMOHEXAMER_Nme1	protein_Nme1_pc	NDPK1;NDPK2;NDPK3;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;RBVDPK;THGDPK;5FLUDPK	Nme1	6			protein_Nme1_pc(6)	pc	103245.85799999985
cplx_HETEROHEXAMER_Nme1_Nme2_1a1b_pc	cplx_HETEROHEXAMER_Nme1_Nme2_1a1b	protein_Nme1_pc;protein_Nme2_pc	NDPK1;NDPK2;NDPK3;PROTNK1;PROTNK2;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;RBVDPK;THGDPK;5FLUDPK	Nme1;Nme2	1;5			protein_Nme1_pc(1);protein_Nme2_pc(5)	pc	104022.20299999986
cplx_HETEROHEXAMER_Nme1_Nme2_2a1b_pc	cplx_HETEROHEXAMER_Nme1_Nme2_2a1b	protein_Nme1_pc;protein_Nme2_pc	NDPK1;NDPK2;NDPK3;PROTNK1;PROTNK2;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;RBVDPK;THGDPK;5FLUDPK	Nme1;Nme2	2;4			protein_Nme1_pc(2);protein_Nme2_pc(4)	pc	103866.93399999986
cplx_HETEROHEXAMER_Nme1_Nme2_3a1b_pc	cplx_HETEROHEXAMER_Nme1_Nme2_3a1b	protein_Nme1_pc;protein_Nme2_pc	NDPK1;NDPK2;NDPK3;PROTNK1;PROTNK2;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;RBVDPK;THGDPK;5FLUDPK	Nme1;Nme2	3;3			protein_Nme1_pc(3);protein_Nme2_pc(3)	pc	103711.66499999986
cplx_HETEROHEXAMER_Nme1_Nme2_4a1b_pc	cplx_HETEROHEXAMER_Nme1_Nme2_4a1b	protein_Nme1_pc;protein_Nme2_pc	NDPK1;NDPK2;NDPK3;PROTNK1;PROTNK2;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;RBVDPK;THGDPK;5FLUDPK	Nme1;Nme2	4;2			protein_Nme1_pc(4);protein_Nme2_pc(2)	pc	103556.39599999986
cplx_HETEROHEXAMER_Nme1_Nme2_5a1b_pc	cplx_HETEROHEXAMER_Nme1_Nme2_5a1b	protein_Nme1_pc;protein_Nme2_pc	NDPK1;NDPK2;NDPK3;PROTNK1;PROTNK2;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;RBVDPK;THGDPK;5FLUDPK	Nme1;Nme2	5;1			protein_Nme1_pc(5);protein_Nme2_pc(1)	pc	103401.12699999986
cplx_HETEROHEXAMER_Nme1_Nme3_3a3c_pc	cplx_HETEROHEXAMER_Nme1_Nme3_3a3c	protein_Nme1_pc;protein_Nme3_pc	NDPK1;NDPK2;NDPK3;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;5FLUDPK	Nme1;Nme3	3;3			protein_Nme1_pc(3);protein_Nme3_pc(3)	pc	108913.63199999985
cplx_HOMOHEXAMER_Nme2_pc	cplx_HOMOHEXAMER_Nme2	protein_Nme2_pc	NDPK1;NDPK2;NDPK3;PROTNK1;PROTNK2;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;RBVDPK;THGDPK;5FLUDPK	Nme2	6			protein_Nme2_pc(6)	pc	104177.47199999986
cplx_HOMOHEXAMER_Nme3_pc	cplx_HOMOHEXAMER_Nme3	protein_Nme3_pc	NDPK1;NDPK2;NDPK3;NDPK10;NDPK5;NDPK8;NDPK9;NDPK4;NDPK6;NDPK7;5FLUDPK	Nme3	6			protein_Nme3_pc(6)	pc	114581.40599999986
cplx_HOMOTETRAMER_Nmnat3_pc	cplx_HOMOTETRAMER_Nmnat3	protein_Nmnat3_pc	NMNAT;NNAT;4PYRNMAT;NMNHAT	Nmnat3	4			protein_Nmnat3_pc(4)	pc	110821.932
cplx_HOMODIMER_Nos3_pc	cplx_HOMODIMER_Nos3	protein_Nos3_pc	NOS1;NOS2	Nos3	2			protein_Nos3_pc(2)	pc	265820.0779999991
cplx_MONOMER_Npepps_pc	cplx_MONOMER_Npepps	protein_Npepps_pc	2ABUTGLYDP;AMPTASECG	Npepps	1			protein_Npepps_pc(1)	pc	103305.26899999965
cplx_HOMOTETRAMER_Npl_pc	cplx_HOMOTETRAMER_Npl	protein_Npl_pc	ACNML	Npl	4			protein_Npl_pc(4)	pc	140524.5720000001
cplx_COMPLEX_Vcp_Nploc4_Ufd1_Ubxn1_pc	cplx_COMPLEX_Vcp_Nploc4_Ufd1_Ubxn1	protein_Nploc4_pc;protein_Ubxn1_pc;protein_Ufd1_pc;protein_Vcp_pc	NTPA	Nploc4;Ubxn1;Ufd1;Vcp	1;6			protein_Nploc4_pc(1);protein_Ubxn1_pc(6)	pc	269378.2730000005
cplx_COMPLEX_Vcp_Nploc4_Ufd1_Ubxn7_pc	cplx_COMPLEX_Vcp_Nploc4_Ufd1_Ubxn7	protein_Nploc4_pc;protein_Ubxn7_pc;protein_Ufd1_pc;protein_Vcp_pc	NTPA	Nploc4;Ubxn7;Ufd1;Vcp	1;6			protein_Nploc4_pc(1);protein_Ubxn7_pc(6)	pc	380818.96700000134
cplx_COMPLEX_Vcp_Nploc4_Ufd1_pc	cplx_COMPLEX_Vcp_Nploc4_Ufd1	protein_Nploc4_pc;protein_Ufd1_pc;protein_Vcp_pc	NTPA	Nploc4;Ufd1;Vcp	1;6			protein_Nploc4_pc(1);protein_Ufd1_pc(6)	pc	274879.8110000004
cplx_HOMODIMER_Nqo2_pc	cplx_HOMODIMER_Nqo2	protein_Nqo2_pc	ESTRADIOL23Q2ERz;ESTRADIOL34Q2ERz;ESTRONE23Q2ERz;ESTRONE34Q2ERz;Q102ERz;ADRNCHR2ERz;ADRNLQ2ERz_L;DOPAQ2ERz_L;DPAMCHR2ERz;DPAMQ2ERz_L;DPCHR2ERz_L;IND56Q2ERz;NRPPHRCHR2ERz;NRPPHRQ2ERz_L	Nqo2	2			protein_Nqo2_pc(2)	pc	52493.76200000001
cplx_MONOMER_Nras_pc	cplx_MONOMER_Nras	protein_Nras_pc	NTPG	Nras	1		ASSUMED MONOMER	protein_Nras_pc(1)	pc	21192.86499999999
cplx_HOMOHEXAMER_Nsf_pc	cplx_HOMOHEXAMER_Nsf	protein_Nsf_pc	NTPA	Nsf	6			protein_Nsf_pc(6)	pc	495658.28400000074
cplx_COMPLEX_Vcp_Nsfl1c_pc	cplx_COMPLEX_Vcp_Nsfl1c	protein_Nsfl1c_pc;protein_Vcp_pc	NTPA	Nsfl1c;Vcp	3;6			protein_Nsfl1c_pc(3);protein_Vcp_pc(6)	pc	657852.2400000008
